Date,Open,High,Low,Close,Adj Close,Volume
2009-01-26,38.439999,40.599998,38.150002,39.980000,32.636189,2235300
2009-01-27,40.029999,41.009998,39.669998,40.619999,33.158627,1949300
2009-01-28,41.939999,44.270000,41.520000,43.209999,35.272873,2522200
2009-01-29,42.750000,42.750000,40.380001,40.450001,33.019852,2383900
2009-01-30,41.230000,41.790001,40.070000,41.029999,33.493309,3535900
2009-02-02,39.669998,40.900002,38.130001,38.869999,31.730080,2997900
2009-02-03,39.049999,41.130001,38.570000,39.700001,32.407627,3859200
2009-02-04,40.470001,40.520000,36.919998,38.630001,31.534166,4676600
2009-02-05,38.540001,40.880001,38.540001,40.369999,32.954552,2575400
2009-02-06,40.900002,43.160000,40.500000,42.009998,34.293301,2533800
2009-02-09,41.849998,41.950001,39.669998,40.139999,32.766796,3098000
2009-02-10,39.270000,40.349998,38.400002,38.910000,31.762732,2606700
2009-02-11,39.090000,39.599998,37.810001,38.270000,31.240295,2369300
2009-02-12,37.590000,38.459999,36.880001,38.290001,31.256618,1848500
2009-02-13,38.299999,38.799999,37.009998,37.270000,30.423990,1370300
2009-02-17,35.799999,36.630001,35.650002,35.970001,29.362776,2808500
2009-02-18,35.770000,36.360001,34.980000,36.119999,29.485231,2072300
2009-02-19,36.509998,37.349998,35.639999,35.939999,29.338276,1536600
2009-02-20,35.130001,36.610001,34.980000,35.560001,29.028086,1884600
2009-02-23,35.759998,35.919998,33.700001,33.820000,27.607698,2320700
2009-02-24,34.259998,36.090000,33.880001,35.950001,29.346451,2230300
2009-02-25,35.720001,36.360001,34.590000,35.480000,28.962772,2040700
2009-02-26,35.880001,35.889999,33.759998,33.880001,27.656683,2279600
2009-02-27,33.389999,35.230000,33.209999,34.470001,28.138304,1522700
2009-03-02,33.490002,34.250000,32.770000,32.849998,26.815880,1807800
2009-03-03,33.360001,33.520000,32.000000,32.270000,26.342419,2282700
2009-03-04,33.009998,34.590000,32.480000,34.009998,27.762800,1741300
2009-03-05,33.230000,33.549999,31.639999,32.389999,26.440380,2137700
2009-03-06,33.369999,33.529999,31.650000,32.540001,26.562822,2367100
2009-03-09,32.119999,32.919998,31.770000,31.940001,26.073036,1422300
2009-03-10,32.470001,35.080002,32.470001,34.820000,28.424015,1899400
2009-03-11,34.900002,36.279999,34.389999,35.549999,29.019928,1303900
2009-03-12,35.509998,36.070000,34.680000,35.959999,29.354624,2128600
